#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BayesianSkyline" spec="beast.base.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="popSizes" name="popSizes" spec="beast.base.inference.parameter.RealParameter">0.5 0.5 0.5 0.5</parameter>
#            <groupSizes dimension="4" id="groupSizes" lower="1" spec="beast.base.inference.parameter.IntegerParameter">1 1 1 1</groupSizes>
#            <treeIntervals id="TreeIntervals" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainDistribution" parameter="@popSizes" spec="beast.base.inference.distribution.MarkovChainDistribution"/>
#        <prior id="popSize1.prior" name="distribution">
#            <x arg="@popSizes" id="popSize1" index="0" spec="feast.function.Slice"/>
#            <LogNormal id="popSizeLogNormal" name="distr">
#                <parameter id="popSizeLNMean" name="M" spec="beast.base.inference.parameter.RealParameter">2.35</parameter>
#                <parameter id="popSizeLNStdv" name="S" spec="beast.base.inference.parameter.RealParameter">2.35</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="pi.prior" name="distribution">
#            <parameter dimension="16" id="pi" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25371241506630055 5.713747197661936E-4 9.153709861939678E-4 5.398360967800192E-4 2.4404886834539748E-4 0.24628593291059064 4.4330538285447817E-4 8.829688056736481E-4 2.4404886834539748E-4 2.4404886834539748E-4 0.24631983693030077 6.5318740963152E-4 2.4404886834539748E-4 2.4404886834539748E-4 2.4404886834539748E-4 0.2482114784818358</parameter>
#            <distr id="Dirichlet0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="16" estimate="false" id="RealParameter1" name="alpha" spec="beast.base.inference.parameter.RealParameter">3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0</parameter>
#            </distr>
#        </prior>
#        <prior id="rates.prior" name="distribution">
#            <parameter dimension="6" id="rates" keys="AC AG AT CG CT GT" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.021628849808143478 0.021728584159481066 0.4108965964198053 0.010340925301732851 0.2858714546264878 0.24953358968434944</parameter>
#            <distr id="Dirichlet1" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="6" estimate="false" id="RealParameter2" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0 2.0 1.0 1.0 2.0 1.0</parameter>
#            </distr>
#        </prior>
#        <prior id="deltaPrior" name="distribution">
#            <parameter id="error.delta" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.delta" name="distr">
#                <parameter estimate="false" id="delta.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="delta.2" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Beta>
#        </prior>
#        <prior id="epsilonPrior" name="distribution">
#            <parameter id="error.epsilon" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01</parameter>
#            <Beta id="Beta.epsilon" name="distr">
#                <parameter estimate="false" id="epsilon.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="epsilon.2" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Beta>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment" id="treeLikelihood" spec="phylonco.beast.evolution.likelihood.BeagleTreeLikelihoodWithError" tree="@Tree" useAmbiguities="true" useTipLikelihoods="true">
#            <errorModel delta="@error.delta" epsilon="@error.epsilon" id="errorModel" spec="phylonco.beast.evolution.errormodel.GT16ErrorModel">
#                <datatype id="datatype" spec="phylonco.beast.evolution.datatype.NucleotideDiploid16"/>
#            </errorModel>
#            <siteModel id="SiteModel" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gt16" nucRates="@rates" spec="phylonco.beast.evolution.substitutionmodel.GT16">
#                    <frequencies frequencies="@pi" id="estimatedFreqs" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="strictClock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter id="clockRate.tumour" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	error.delta	error.epsilon	Tree.height	Tree.treeLength	popSizes.1	popSizes.2	popSizes.3	popSizes.4	groupSizes.1	groupSizes.2	groupSizes.3	groupSizes.4	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.10	pi.11	pi.12	pi.13	pi.14	pi.15	pi.16	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	
100000	-56892.50184790207	-56906.465617593596	13.963769691521653	-56906.465617593596	0.2691345845698	1.2257088668136726E-5	0.11153789637930248	0.5379967140644785	0.12382001497783159	0.12605441757170127	0.05133061974955994	0.09597157537432267	2	4	12	2	0.05374080674861338	1.5148584943184846E-4	0.22547973355644965	0.06778612705701154	0.14680592408019982	0.04658850447556433	0.0019423438575770354	1.9417828338781423E-4	2.1794400245061472E-4	0.04081843798739478	0.04134428745280981	0.12194786501422865	5.203618402063011E-4	0.20506450286089492	2.5919137699645313E-4	0.04713830555678512	0.1740570045839819	0.11973175162874643	0.1828146933585436	0.3322243533617761	0.1648073341691568	0.02636486289779313	
110000	-56889.48265390176	-56908.04849108187	18.565837180111803	-56908.04849108187	0.26920370843292035	3.080305065063714E-5	0.10177081114550363	0.5134645680469216	0.21150013917384042	0.08318150928433943	0.05114014362782641	0.06938842410373743	4	2	13	1	0.05068433800674496	6.564159323297098E-4	0.2160419367480387	0.06847977645945517	0.15075055157252373	0.04810465351955132	4.62613210466306E-4	3.1261906448175347E-4	3.007171349367511E-4	0.04639167314856972	0.03977253422754092	0.1207960819942728	3.452415362264595E-4	0.20884022360876783	2.4174960876074877E-4	0.04781887422733524	0.2098084968979145	0.12155642267011434	0.21467349622575252	0.25387158389368986	0.17407986573121592	0.02601013458131085	
120000	-56891.77458371232	-56915.024883304744	23.25029959242243	-56915.024883304744	0.26920370843292035	1.5497755585812312E-5	0.09243868831997852	0.4955740406354501	0.9703731827637124	0.12955849849433917	0.06290155172464205	0.009670641497850286	1	3	15	1	0.049927145630937274	2.543028363797596E-4	0.20858200494150322	0.07007127147720867	0.1437589544550935	0.04499095106421303	9.416603462606435E-4	5.860742821897684E-4	2.2718166219353147E-4	0.04426814359740938	0.038765656717627404	0.13181137002232463	8.881393080542274E-4	0.21220970373166959	7.186649199138853E-4	0.051998775007023615	0.20668153461294111	0.12647641530056397	0.19743842368526865	0.2898778678696413	0.15152087203748113	0.02800488649410173	
130000	-56891.22139428256	-56918.67719678286	27.455802500298525	-56918.67719678286	0.26835351279439534	8.054370281424015E-5	0.0709098696218183	0.41753610244669154	0.3497617810484313	0.12084088918729205	0.0686123321709147	8.634466578216571E-4	2	3	14	1	0.04830946889513487	2.1980399106720413E-4	0.2171236822789126	0.06587365132673097	0.14683298959174113	0.04045635120681387	0.0016479165273185705	6.135519178883399E-4	4.018223415441696E-4	0.043561887416351454	0.037243437919356456	0.1291052043824209	0.001342157438372255	0.2205212871222653	2.242186470178455E-4	0.04652256899706622	0.1660688899903691	0.12105397927918672	0.20234455787742656	0.3055246204637663	0.18005147121964105	0.024956481169608205	
140000	-56897.25432316042	-56918.40035627212	21.14603311169665	-56918.40035627212	0.26835351279439534	1.725374509463915E-4	0.10139948625541524	0.48825030778691814	0.7731069874074062	0.08793441006614082	0.0739084880194741	0.0764402346791139	2	11	6	1	0.04426642662848571	6.808497623354237E-4	0.2110745951672197	0.06513331198913194	0.14574736473799443	0.04361596578828277	1.7682234429671688E-4	5.459124558114729E-4	0.0011402260090195703	0.04503298159937331	0.043157610896888056	0.13055447845047286	3.9896859704802114E-4	0.22480976653921603	3.118504050342076E-4	0.043352868629391965	0.1907538741737905	0.12105397927918672	0.2063823243340127	0.31821284009792605	0.14136692310536975	0.022230059009712255	
150000	-56894.903247581555	-56915.82908323467	20.9258356531166	-56915.82908323467	0.2683787153137221	1.1467291277684565E-4	0.08742054551693342	0.4609844823157886	0.2539114674700998	0.14180439423824492	0.0739084880194741	0.08772301523059031	2	3	10	5	0.04825188086815595	6.002114521385152E-4	0.21536871286276152	0.06821803761796705	0.1470291096457669	0.04179891124928033	0.001108229795909307	2.425968402128562E-4	1.9940771694566155E-4	0.04357027613943495	0.04063566109639194	0.12377861362806504	5.384966942669485E-4	0.2194029713134874	5.626202479935547E-4	0.04869426283122428	0.20268879565770956	0.11542386369506467	0.18734160189962282	0.30057980896256536	0.17285331561418962	0.021112614170846037	
160000	-56908.00746686479	-56927.659075078314	19.651608213525936	-56927.659075078314	0.2683787153137221	1.0896356764721009E-5	0.08382274722969238	0.4252735705473796	1.0143549942542482	0.08116744571704877	0.0825226306706943	0.07352652809404772	1	3	5	11	0.04853789150240014	6.631681899101164E-4	0.2221124161956565	0.07273517221873944	0.14630215421840442	0.03507903897838257	7.123922561765726E-4	6.39109301911171E-4	6.163934407359871E-4	0.039052666893202366	0.04111071639092608	0.1260866398085828	0.0010621505688945916	0.21770735226172888	1.288984780558542E-4	0.0474538392962947	0.1710950232488377	0.0879465443349151	0.15419265327887338	0.3938632708235201	0.16488407172087183	0.028018436592980034	
170000	-56889.539331364445	-56912.1368027454	22.597471380952513	-56912.1368027454	0.2683787153137221	1.421505903436873E-4	0.08606847309179498	0.46024849037808735	1.2565601064706458	0.06553817947331457	0.031045040464420616	0.09386594870173125	1	6	3	10	0.048235190989436766	7.733984977610845E-4	0.21958889249910063	0.06750739401910454	0.1480229857493863	0.04317587553369073	0.0010225312598680654	6.726353850382115E-4	1.231983374596866E-4	0.04420407470827918	0.04074785042295667	0.11987729021485842	2.9113891386674517E-4	0.2217635724786225	3.600404576610647E-4	0.04363393053291155	0.19119651325564338	0.11187682978780455	0.17955084349779943	0.3346510454901697	0.15594098027249625	0.026783787696084815	
180000	-56893.755704514224	-56915.67700405824	21.921299544013934	-56915.67700405824	0.26868428478101614	3.428625204159361E-5	0.08782709676775367	0.48669831597627145	0.6060603581515015	0.04858593809136063	0.0967917693383057	0.05344204765203859	4	8	5	3	0.05479385680259317	6.490362862830619E-4	0.21121651473626243	0.07057856150745921	0.14744962408523776	0.04005065777833122	3.3764358735049354E-4	2.592303483755213E-4	1.4435686671771382E-4	0.0469367303586497	0.04186482757154932	0.12155063034889903	0.0012418702662415533	0.21833214034663265	6.016932282194812E-4	0.043992625881199905	0.1826083234234979	0.1191182541459516	0.20850728026787824	0.2944852509951981	0.16294721105544788	0.032333680112024414	
190000	-56882.92496345376	-56907.77472080807	24.84975735430705	-56907.77472080807	0.2694390187739197	5.592351337433423E-6	0.09694496041642844	0.4817243893858074	1.6637489403171501	0.07735359233064557	0.07662644898598357	0.00891418812212402	1	14	4	1	0.048839485951135325	4.2292174465281677E-4	0.21154461008726475	0.0691857540888226	0.15298786513777698	0.04369181006952393	2.3452365801119365E-4	6.698075614897303E-4	5.477980238624677E-4	0.041709257858264265	0.043167180467563286	0.1251022982524463	9.198246047257871E-4	0.2137461314915757	7.885150708983028E-4	0.04644221593198876	0.21039963758164243	0.12108076671370566	0.18298371436829666	0.299916553343894	0.15743701668220286	0.02818231131025655	
200000	-56890.63289488496	-56918.1548983321	27.52200344713795	-56918.1548983321	0.2653885553355279	2.635081401068794E-5	0.09333953843375851	0.45812750870523583	0.6313839970251859	0.056738398157677186	0.09392914196662758	0.08083248075090428	1	12	2	5	0.04461193566326542	1.2272976683978912E-4	0.21807611871389251	0.07061160264286505	0.14709901086897664	0.04898876898301231	0.0012473714806111808	9.396905737018558E-4	6.882134290521196E-4	0.042526213793204946	0.03859904631459294	0.1282972190073731	0.0010218990910742607	0.21122377519209112	5.291132534319845E-4	0.045417291226016995	0.19285335338616616	0.1115910142855485	0.18388171170752823	0.3231458405793873	0.16216454856048793	0.026363531480880043	
210000	-56887.56107045849	-56913.471164475406	25.91009401691559	-56913.471164475406	0.2717595902714505	1.2178912088869103E-5	0.0876980135121116	0.44396726259614383	0.6351864965002976	0.1268381402401541	0.018683147960629528	0.03555130062399057	1	3	5	11	0.05262314571980436	4.118633387946304E-4	0.21310853773945745	0.0704801819191674	0.15069326924218493	0.04360740722110815	3.586835607638501E-4	3.1683225100808093E-4	4.196062722984783E-4	0.04214860943156283	0.040040781592604865	0.12878458273573126	5.473424556801353E-4	0.21162737591305222	5.531230743754695E-4	0.044278657532408124	0.1844888934985912	0.10279944540367063	0.22778728008988425	0.3218720189249969	0.13374233183446307	0.029310030248392075	
220000	-56896.15953239503	-56920.063973845085	23.904441450049962	-56920.063973845085	0.2717595902714505	5.977720665158258E-5	0.10231439684311597	0.47426231208635955	0.6241863763260954	0.11280121211358281	0.06750850707604782	0.07780887049268176	3	4	2	11	0.05297616856172609	4.533284744926819E-4	0.2119387524175716	0.0725216011104586	0.1509074571795191	0.04505378386936928	5.858983800664906E-4	8.229000943871189E-4	2.754221646116199E-4	0.03998037063810319	0.039313068879021563	0.1270495754787716	0.0014322631082454638	0.210393592203591	2.879898638731834E-4	0.04600782757619371	0.18955948610028256	0.12128937367093176	0.19227145425511905	0.32193648657746643	0.1487257437730758	0.02621745562312255	
230000	-56894.9316319233	-56914.9009282067	19.96929628340204	-56914.9009282067	0.2717595902714505	6.577620269963266E-5	0.07774367466169696	0.4329982775400964	0.8017324947973239	0.09913919537045633	0.04904986634641264	0.0939940857827345	3	3	10	4	0.04616694230312562	2.779746570584E-4	0.21666164640615812	0.07006094202861544	0.15453476621635734	0.041184107118284165	0.002625655995347084	6.064647227082958E-4	3.2759590898190106E-4	0.04183869808900191	0.04244017030349434	0.12429985381577906	5.029036855293544E-4	0.21172705291711827	1.7121725402113088E-4	0.04657400857842182	0.172091144747101	0.10178368239063647	0.21446139556151597	0.32058351832610626	0.1604025137747528	0.030677745199885562	
240000	-56889.77084510878	-56914.10871155314	24.337866444361612	-56914.10871155314	0.2717595902714505	3.436684458035143E-5	0.08862676677827835	0.44035867534545753	0.5091948823664831	0.07789900887075124	0.021509950158712685	0.03283118210427772	2	14	1	3	0.04596668511854376	2.2677270708011896E-4	0.2170626354339358	0.0644311529916194	0.15795186564626373	0.04610544400649441	7.874719387121947E-4	5.268964708922225E-4	4.1251966153288E-4	0.0448968694222815	0.0368351054619839	0.12407241088520257	5.619042528366488E-4	0.2129772025842348	1.7121725402113088E-4	0.04701384616436716	0.1902199207272245	0.11102879170723554	0.20631673083238403	0.33958292363429904	0.12770641742687044	0.02514521567198435	
